intervention_name_original	intervention_name	intervention_type	n_trials	example_trial	intervention_class	target_gene	target_gene_source	target_gene_link	eric_review_target	target_gene_comments	best_name	regulatory_status	comment	priority	db_target	db_status	incl_count
transcranial magnetic stimulation (tms)	transcranial magnetic stimulation (tms)	device	3	NCT02875041	device									FALSE			15
transcranial magnetic stimulation (tms)	transcranial magnetic stimulation (tms)	other	1	NCT02461082	device									FALSE			15
transcranial magnetic stimulation (tms)	transcranial magnetic stimulation (tms)	procedure	1	NCT02012647	device									FALSE			15
transcranial magnetic stimulation- real rtms	transcranial magnetic stimulation- real rtms	device	1	NCT04203615	device									FALSE			1
transcranial magnetic stimulation- sham rtms	transcranial magnetic stimulation- sham rtms	device	1	NCT04203615	device									FALSE			1
transcranial magnetic stimulator	transcranial magnetic stimulator	device	1	NCT00248768	device									FALSE			0
transcranial photobiomodulation	transcranial photobiomodulation	other	1	NCT03811613	device									FALSE			1
transcranial sonography (tcs)	transcranial sonography (tcs)	procedure	1	NCT01019343	device									FALSE			1
transcranial stimulation	transcranial stimulation	device	1	NCT03481933	device									FALSE			1
transcranial ultrasound	transcranial ultrasound	procedure	1	NCT01615718	device									FALSE			1
transcranial ultrasound stimulation	transcranial ultrasound stimulation	device	1	NCT03896698	device									FALSE			1
transcutaneous electric nerve stimulation	transcutaneous electric nerve stimulation	procedure	1	NCT03053752	device									FALSE			1
transcutaneous spinal cord stimulation	transcutaneous spinal cord stimulation	procedure	1	NCT04171076	device									FALSE			1
transcutaneous vagal nerve stimulation	transcutaneous vagal nerve stimulation	device	1	NCT03359902	device									FALSE			1
transdermal estradiol	transdermal estradiol	drug	1	NCT00066157	molecular	ESR1,ESR2	DB	https://go.drugbank.com/drugs/DB00783			estradiol	approved		FALSE			1
transdermal methylphenidate	transdermal methylphenidate	drug	1	NCT01825577	molecular	SLC6A3	DB	https://go.drugbank.com/drugs/DB00422			methylphenidate	approved		FALSE			1
transdermal nicotine	transdermal nicotine	drug	1	NCT00873392	molecular	CHRNA4,CHRNA7,CHRNB2	DB	https://go.drugbank.com/drugs/DB00184			nicotine	approved		FALSE			1
transdisciplinary approach	transdisciplinary approach	other	1	NCT03442322	none									FALSE			1
transmembrane emg oropharynx probe	transmembrane emg oropharynx probe	device	1	NCT03986671	none									FALSE			0
transnasal fiberoptic laryngoscopy	transnasal fiberoptic laryngoscopy	other	1	NCT03887338	none									FALSE			0
transplant	transplant	procedure	1	NCT01898390	procedure									FALSE			1
trazodone	trazodone	drug	1	NCT01142258	molecular	HTR2A	DB	https://go.drugbank.com/drugs/DB00656			trazodone	approved		FALSE	HTR2A,HTR2C,SLC6A4,HTR1A	approved	1
trazodone hydrochloride oral solution	trazodone hydrochloride oral solution	drug	1	NCT04302870	molecular	HTR2A	DB	https://go.drugbank.com/drugs/DB00656			trazodone	approved		FALSE			1
treadmill	treadmill	behavioral	1	NCT01768832	behavioral									TRUE			21
treadmill	treadmill	device	5	NCT02832921	behavioral									TRUE			21
treadmill	treadmill	other	1	NCT03727529	behavioral									TRUE			21
treadmill + vr	treadmill + vr	other	1	NCT03727529	behavioral									FALSE			1
treadmill exercise	treadmill exercise	behavioral	1	NCT00956488	behavioral									FALSE			1
treadmill gait training (tt)	treadmill gait training (tt)	procedure	1	NCT01668407	behavioral									FALSE			1
treadmill gait training with verbal instruction	treadmill gait training with verbal instruction	behavioral	1	NCT04315285	behavioral									FALSE			1
treadmill test	treadmill test	diagnostic test	1	NCT01019343	behavioral									FALSE			1
treadmill training	treadmill training	behavioral	1	NCT00261781	behavioral									FALSE			18
treadmill training	treadmill training	device	1	NCT03201692	behavioral									FALSE			18
treadmill training	treadmill training	other	4	NCT04033393	behavioral									FALSE			18
treadmill training and overground gait training	treadmill training and overground gait training	behavioral	1	NCT03368443	behavioral									FALSE			1
treadmill training with aerobic exercise	treadmill training with aerobic exercise	behavioral	1	NCT01156714	behavioral									FALSE			1
treadmill training with auditory cues	treadmill training with auditory cues	other	1	NCT03656796	behavioral									FALSE			1
treadmill training with cues	treadmill training with cues	procedure	1	NCT02731599	behavioral									FALSE			1
treadmill training without auditory cues	treadmill training without auditory cues	other	1	NCT03656796	behavioral									FALSE			1
treadmill training without vr-based interaction	treadmill training without vr-based interaction	device	1	NCT03686462	behavioral									FALSE			1
treadmill walking	treadmill walking	behavioral	2	NCT03475316	behavioral									TRUE			6
treadmill walking	treadmill walking	other	1	NCT02268617	behavioral									TRUE			6
treadmill walking program	treadmill walking program	other	1	NCT00750945	behavioral									FALSE			1
treadmill walking training with additional body load	treadmill walking training with additional body load	other	2	NCT00964652	behavioral									FALSE			2
treadmill with partial weight unload	treadmill with partial weight unload	other	1	NCT03815409	behavioral									FALSE			1
treatment a combined exercise program and gait training with sensory cues	treatment a combined exercise program and gait training with sensory cues	other	1	NCT03346265	behavioral									FALSE			1
treatment as usual	treatment as usual	behavioral	1	NCT01273272	placebo									FALSE			1
treatment b conventional physiotherapy	treatment b conventional physiotherapy	other	1	NCT03346265	placebo									FALSE			1
treatment with nintendo wii.	treatment with nintendo wii.	other	1	NCT01120392	device									FALSE			1
treosulfan	treosulfan	drug	1	NCT01810926										FALSE		approved	0
tretinoin and pioglitazone hcl	tretinoin and pioglitazone hcl	drug	1	NCT00919555	molecular	RXRB,RXRG,RARG,PPARG	DB	https://go.drugbank.com/drugs/DB00755			tretinoin,pioglitazone	combination		FALSE			1
trial and error	trial and error	behavioral	1	NCT01095718	none									FALSE			1
tricaprilin	tricaprilin	drug	5	NCT03971123	molecular	unknown	Alzforum	https://www.alzforum.org/therapeutics/tricaprilin			tricaprilin	supplement		FALSE			1
tricyclic antidepressants ("tca")	tricyclic antidepressants ("tca")	drug	1	NCT02851914	molecular	SLC6A4,SLC6A2	DB	https://go.drugbank.com/drugs/DB00726	2	exact drug not stated	tricyclics	approved		FALSE			1
trifluridine	trifluridine	drug	1	NCT01867866										FALSE	TYMS	approved	0
trifluridine/tipiracil	trifluridine/tipiracil	drug	1	NCT04076761	molecular	TYMS,TYMP	DB	https://go.drugbank.com/drugs/DB00432			tipiracil,trifluridine	combination		FALSE			1
trifluridine/tipiracil hydrochloride combination agent tas-102	trifluridine/tipiracil hydrochloride combination agent tas-102	drug	1	NCT03278106										FALSE			0
trigel	trigel	drug	1	NCT02448914	molecular	TOP2A,NR3C1	DB	https://go.drugbank.com/drugs/DB00997			doxorubicin,combretastatin-a4,dexamethasone	combination		FALSE			1
triheptanoin	triheptanoin	drug	1	NCT03506425	molecular	unknown	DB	https://go.drugbank.com/drugs/DB11677			triheptanoin	approved		FALSE		approved	1
triheptanoin 1g/kg/day	triheptanoin 1g/kg/day	drug	1	NCT01882062	molecular	unknown	DB	https://go.drugbank.com/drugs/DB11677			triheptanoin	approved		FALSE			1
triheptanoin oil	triheptanoin oil	drug	1	NCT02453061	molecular	unknown	DB	https://go.drugbank.com/drugs/DB11677			triheptanoin	approved		FALSE			1
trimethobenzamide	trimethobenzamide	drug	1	NCT01770145	molecular	unknown	DB	https://go.drugbank.com/drugs/DB00662			trimethobenzamide	approved		FALSE		approved	1
trimethobenzamide hydrochloride	trimethobenzamide hydrochloride	drug	1	NCT02373072	molecular	unknown	DB	https://go.drugbank.com/drugs/DB00662			trimethobenzamide	approved		FALSE			1
triumeq	triumeq	drug	1	NCT02868580	molecular	unknown	DB	https://go.drugbank.com/drugs/DB08930			dolutegravir	approved		FALSE			1
trns fronto-temporal cortex	trns fronto-temporal cortex	device	1	NCT02004236										FALSE			0
trns over fusiform temporal cortex	trns over fusiform temporal cortex	device	1	NCT02004236										FALSE			0
trns with sham	trns with sham	device	1	NCT02004236										FALSE			0
tro19622	tro19622	drug	1	NCT01285583	molecular	unknown	Pubmed	https://pubmed.ncbi.nlm.nih.gov/31283931/	2		olesoxime	experimental		FALSE		non	1
troriluzole	troriluzole	drug	1	NCT03605667	molecular	SCN5A,SLC7A11	Alzforum	https://www.alzforum.org/therapeutics/troriluzole			troriluzole	experimental		FALSE		non	1
true acupuncture	true acupuncture	procedure	1	NCT02759159	behavioral									FALSE			1
truscan neurofeedback	truscan neurofeedback	device	1	NCT02987842	device									FALSE			1
trx0014	trx0014	drug	4	NCT00515333	molecular	GUCY1A2,NOS1	DB	https://go.drugbank.com/drugs/DB09241			methylene blue	approved		FALSE			4
trx0037	trx0037	drug	2	NCT01253499	molecular	GUCY1A2,NOS1	Alzforum	https://www.alzforum.org/therapeutics/rember-tm	2	targets from drugbank	methylene blue	approved		FALSE			1
trx0237	trx0237	drug	3	NCT02245568	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/lmtm			lmtm	experimental		FALSE			3
trx0237 150 mg/day	trx0237 150 mg/day	drug	1	NCT01689246	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/lmtm			lmtm	experimental		FALSE			1
trx0237 16 mg/day	trx0237 16 mg/day	drug	1	NCT03446001	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/lmtm			lmtm	experimental		FALSE			1
trx0237 200 mg/day	trx0237 200 mg/day	drug	1	NCT01689233	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/lmtm			lmtm	experimental		FALSE			1
trx0237 250 mg/day	trx0237 250 mg/day	drug	1	NCT01689246	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/lmtm			lmtm	experimental		FALSE			1
trx0237 8 mg/day	trx0237 8 mg/day	drug	1	NCT03446001	molecular	MAPT	Alzforum	https://www.alzforum.org/therapeutics/lmtm			lmtm	experimental		FALSE			1
tryptophan	tryptophan	drug	1	NCT00202124	molecular	none	CT	https://clinicaltrials.gov/ct2/show/NCT00202124	2	perhaps hypothesized effect on serotonergic system? no specific target noted	tryptophan	supplement		FALSE		non	1
tryptophan (trp) depletion	tryptophan (trp) depletion	dietary supplement	1	NCT02632279	molecular	none	CT	https://clinicaltrials.gov/ct2/show/NCT02632279	2	hypothesized effect on serotonergic system, no specific target noted	tryptohan-depleting supplement	supplement		FALSE			1
tsms	tsms	device	1	NCT02657681	device									FALSE			1
tt alone	tt alone	other	1	NCT01732653	behavioral									FALSE			1
tt+vr	tt+vr	other	1	NCT01732653	behavioral									FALSE			1
ttp4000	ttp4000	drug	1	NCT01548430	molecular	unknown	presentation	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fasebj.27.1_supplement.803.1	2	unclear if it binds AGER or APP	ttp4000	experimental		FALSE			1
turning off the stimulator	turning off the stimulator	device	1	NCT01037686	none									FALSE			1
tvp-1012	tvp-1012	drug	1	NCT02337725	molecular	MAOB,BCL2	DB	https://go.drugbank.com/drugs/DB01367			rasagiline	approved		FALSE			1
tvp-1012 0.5mg	tvp-1012 0.5mg	drug	1	NCT02337738	molecular	MAOB,BCL2	DB	https://go.drugbank.com/drugs/DB01367			rasagiline	approved		FALSE			1
tvp-1012 1mg	tvp-1012 1mg	drug	3	NCT02337751	molecular	MAOB,BCL2	DB	https://go.drugbank.com/drugs/DB01367			rasagiline	approved		FALSE			3
two intrathecal msc injections	two intrathecal msc injections	other	1	NCT02917681	procedure									FALSE			1
two-way videoconference remote genetic counseling	two-way videoconference remote genetic counseling	other	1	NCT02978729	none									FALSE			1
tyramine	tyramine	other	1	NCT00203125	molecular	unknown	DB	https://go.drugbank.com/drugs/DB08841	2		tyramine	experimental		FALSE		non	1
tyrosine	tyrosine	dietary supplement	1	NCT01676103	molecular	none	CT	https://clinicaltrials.gov/ct2/show/NCT01676103	2		tyrosine	supplement		FALSE		non	1
u-smart	u-smart	device	1	NCT01628653	device									FALSE			1
ub 311	ub 311	biological	1	NCT00965588	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/ub-311	2	active vaccine containing part of amyloid beta peptide	ub-311	experimental		FALSE			1
ub-311	ub-311	biological	2	NCT02551809	molecular	APP	Alzforum	https://www.alzforum.org/therapeutics/ub-311	2	active vaccine containing part of amyloid beta peptide	ub-311	experimental		FALSE			2
ub-312	ub-312	biological	1	NCT04075318	molecular	SNCA	press release	https://parkinsonsnewstoday.com/2022/01/14/first-patient-dosed-phase-1-trial-ub-312-vaccine-against-alpha-synuclein/			ub-312	experimental		FALSE			1
ubiquinol	ubiquinol	dietary supplement	1	NCT00980694	molecular	none			2		ubiquinol	supplement	aka CoQ10	FALSE		approved	4
ubiquinol	ubiquinol	drug	1	NCT03061513	molecular	none			2		ubiquinol	supplement	aka CoQ10	FALSE		approved	4
ucf caregiver support group	ucf caregiver support group	behavioral	1	NCT02690896										FALSE			0
ucmscs	ucmscs	biological	1	NCT02672306	procedure									FALSE			1
ultra-high-caloric carbohydrate-rich diet	ultra-high-caloric carbohydrate-rich diet	dietary supplement	1	NCT04172792	behavioral									FALSE			1
ultra-high-caloric fatty diet	ultra-high-caloric fatty diet	dietary supplement	1	NCT04172792	behavioral									FALSE			1
umbilical cord blood therapy	umbilical cord blood therapy	procedure	1	NCT02236065	procedure									FALSE			1
umbilical cord blood transplantation	umbilical cord blood transplantation	procedure	5	NCT00827099	procedure									FALSE			1
unframed virtual cone	unframed virtual cone	device	1	NCT03305588	device									FALSE			1
uniform distribution	uniform distribution	device	1	NCT03496532	none									FALSE			1
unilateral reduction of stimulation	unilateral reduction of stimulation	procedure	1	NCT02704195	device									FALSE			1
unspecific group training	unspecific group training	behavioral	1	NCT02048605	behavioral									FALSE			1
unstable condition	unstable condition	behavioral	1	NCT02539446										FALSE			0
unstructured cognitive training	unstructured cognitive training	behavioral	1	NCT04187391	behavioral									FALSE			1
untrained	untrained	behavioral	1	NCT02675270	none									FALSE			1
up to 3 ma, 60 us, 130 hz deep brain stimulation	up to 3 ma, 60 us, 130 hz deep brain stimulation	device	1	NCT01945567	device									FALSE			1
upper limb exercise	upper limb exercise	behavioral	1	NCT04048291	behavioral									FALSE			1
upper limb feeding training	upper limb feeding training	behavioral	1	NCT02600858	behavioral									FALSE			1
urine pregnancy test	urine pregnancy test	diagnostic test	1	NCT04099823										FALSE			0
ursodiol	ursodiol	drug	1	NCT00514774	molecular	AKR1C2	DB	https://go.drugbank.com/drugs/DB01586			ursodiol	approved		FALSE			1
ursonorm	ursonorm	drug	1	NCT03840005	molecular	AKR1C2	DB	https://go.drugbank.com/drugs/DB01586			ursodiol	approved		FALSE			1
us-atg-f	us-atg-f	biological	1	NCT01295710										FALSE			0
usability assessment	usability assessment	device	1	NCT01124292	none									FALSE			1
using a bci to control wheelchair tilt	using a bci to control wheelchair tilt	device	1	NCT01123148										FALSE			0
usual care	usual care	behavioral	4	NCT03901456	placebo									TRUE			26
usual care	usual care	other	11	NCT03360552	placebo									TRUE			26
usual care (uc)	usual care (uc)	behavioral	1	NCT03417219										FALSE			0
usual care arm exercise	usual care arm exercise	other	1	NCT02230267	placebo									FALSE			1
usual care control	usual care control	behavioral	1	NCT02350127	placebo									FALSE			1
