intervention_name	intervention_type	n_trials	example_trial	intervention_class	target_gene	target_gene_comments	db_target	db_status	incl_count
robotic rehabilitation	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03893786","NCT03893786")						1
robotic treadmill	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04087031","NCT04087031")						1
rock steady boxing	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03618901","NCT03618901")						1
roflumilast	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02051335","NCT02051335")					approved	0
roflumilast placebo	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02051335","NCT02051335")						0
role of dopamine	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01780467","NCT01780467")						0
rolipram	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01602900","NCT01602900")					non	1
ronnie gardiner method (rgm)	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02999997","NCT02999997")						1
roo	dietary supplement	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04229186","NCT04229186")						1
rop	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00485069","NCT00485069")						1
rop+l-dopa	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00485069","NCT00485069")						1
ropinirole	drug	5	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00036218","NCT00036218")				DRD3,DRD2	approved	5
ropinirole controlled-release (requip cr) for rls	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00363727","NCT00363727")						1
ropinirole cr 2mg tablet	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01929317","NCT01929317")						1
ropinirole cr 8mg tablet	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01929317","NCT01929317")						1
ropinirole cr matching placebo tablet	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01929317","NCT01929317")						1
ropinirole hydrochloride	drug	3	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00260793","NCT00260793")						1
ropinirole immediate release	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00331149","NCT00331149")						1
ropinirole implant	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03250117","NCT03250117")						1
ropinirole ir	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00823836","NCT00823836")						1
ropinirole monotherapy	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01485172","NCT01485172")						1
ropinirole oral product	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03250117","NCT03250117")						1
ropinirole pr/xr	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00823836","NCT00823836")						1
ropinirole prolonged release	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00986245","NCT00986245")						2
ropinirole prolonged release/extended release(pr/xr)	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00434304","NCT00434304")						1
ropinirole xl	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01371682","NCT01371682")						0
ropinirole xl (formerly cr)	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00632736","NCT00632736")						2
ropinirole/l-dopa	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01494532","NCT01494532")						1
rosi xr	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00884533","NCT00884533")						0
rosiglitazone	drug	5	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00428090","NCT00428090")					non	5
rosiglitazone (extended release)	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00688207","NCT00688207")						1
rosiglitazone extended release 2mg	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00348309","NCT00348309")						2
rosiglitazone extended release 8mg	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00348309","NCT00348309")						2
rosiglitazone xr	drug	3	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00490568","NCT00490568")						2
rosiglitazone xr (extended release) oral tablets	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00334568","NCT00334568")						1
rosuvastatin	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03970798","NCT03970798")					non	0
rotigotine	drug	31	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01744496","NCT01744496")				DRD3,DRD4,DRD2	approved	60
rotigotine	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01519882","NCT01519882")				DRD3,DRD4,DRD2	approved	60
rotigotine (reference product pr 2.1.1)	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02230904","NCT02230904")						0
rotigotine (test product pr 2.3.1)	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02230904","NCT02230904")						0
rotigotine nasal spray	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00296192","NCT00296192")						1
rotigotine transdermal patch	drug	3	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03250741","NCT03250741")						3
rotigotine tts (test)	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04183634","NCT04183634")						1
rotigotine, extended-release microspheres	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04044547","NCT04044547")						1
routine care	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03424200","NCT03424200")						1
routine clinical assessment	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03133611","NCT03133611")						0
routine consent procedure	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00453544","NCT00453544")						0
routine medical care with education	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00183378","NCT00183378")						1
rozerem	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00745030","NCT00745030")						2
rp103	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02101957","NCT02101957")						1
rph201	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03462121","NCT03462121")						1
rph201, botanical drug product	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01513967","NCT01513967")						1
rq-00000010	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02838797","NCT02838797")						1
rsg xr	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00468897","NCT00468897")						0
rtfmri neurofeedback training	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03070821","NCT03070821")						1
rtms	device	9	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03892382","NCT03892382")						8
rtms active treatment	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02908815","NCT02908815")						1
rtms and tdcs	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02850159","NCT02850159")						1
rtms maintenance	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02221544","NCT02221544")						1
rtms real	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01970150","NCT01970150")						1
rtms real-sham	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01894620","NCT01894620")						1
rtms sham treatment	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02908815","NCT02908815")						1
rtms sham-real	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01894620","NCT01894620")						1
rvt-101	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02585934","NCT02585934")						1
rvt-101 35 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02910102","NCT02910102")						1
rvt-101 35 mg tablets	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02586909","NCT02586909")						1
rxtimercap	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02015806","NCT02015806")						1
rytary 145 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02271503","NCT02271503")						1
rytary 195 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02271503","NCT02271503")						1
s -equol	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02142777","NCT02142777")						1
s-equol	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03101085","NCT03101085")						1
s47445 15mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02626572","NCT02626572")						1
s47445 50mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02626572","NCT02626572")						1
s47445 5mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02626572","NCT02626572")						1
sacral nerve stimulation	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04137146","NCT04137146")						1
safinamide	drug	15	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01187966","NCT01187966")				MAOB	approved	15
safinamide (as add-on therapy)	drug	3	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00605683","NCT00605683")						3
safinamide + levodopa	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01026428","NCT01026428")						1
safinamide methanesulfonate	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03841604","NCT03841604")						1
safinamide methanesulfonate 100mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03987750","NCT03987750")						1
safinamide methanesulfonate 150mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03987750","NCT03987750")						1
safinamide methanesulfonate matching placebo	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03987750","NCT03987750")						2
safinamide, mao-b inhibitor	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01028586","NCT01028586")						2
safinimide 50-100 mg/day	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00627640","NCT00627640")						1
sage (self-administered gerocognitive exam)	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04019665","NCT04019665")						0
sage-217	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03000569","NCT03000569")						1
sage-718	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03787758","NCT03787758")						1
sagramostim	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01409915","NCT01409915")						1
salient cues	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03537729","NCT03537729")						1
saline	drug	5	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01436045","NCT01436045")						18
saline	other	4	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04202757","NCT04202757")						18
saline -- placebo comparator	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01409915","NCT01409915")						1
saline intranasal delivery	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01398748","NCT01398748")						1
saline nasal mist	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01386333","NCT01386333")						2
saline solution	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03548311","NCT03548311")						6
saline solution	other	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03635047","NCT03635047")						6
saline solution - iv	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02754830","NCT02754830")						1
saliva samples	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02864303","NCT02864303")						1
salsalate	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03277573","NCT03277573")					non	1
salvia officinalis (sage)	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00110552","NCT00110552")						1
sam-315	drug	3	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00479440","NCT00479440")						0
sam-531	drug	9	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00480818","NCT00480818")						1
sam-531 1.5 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00895895","NCT00895895")						1
sam-531 3.0 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00895895","NCT00895895")						1
sam-531 5.0 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00895895","NCT00895895")						1
sam-531 and gemfibrozil	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00966966","NCT00966966")						0
sam-e	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00070941","NCT00070941")						1
same package of placebo	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03978338","NCT03978338")						1
samples	other	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02670226","NCT02670226")						1
sapphire ii	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02928211","NCT02928211")						0
sar110894	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01266525","NCT01266525")						1
sar228810	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01485302","NCT01485302")						2
saracatinib	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01864655","NCT01864655")					non	2
sarcosine capsule	dietary supplement	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01785628","NCT01785628")						1
sargramostim	biological	3	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00448201","NCT00448201")				CSF2RA,IL3RA,CSF2RB	approved	4
sargramostim	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03790670","NCT03790670")				CSF2RA,IL3RA,CSF2RB	approved	4
sargramostim gz402664	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02667496","NCT02667496")						1
sarizotan	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00105521","NCT00105521")					non	2
sarizotan hcl	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00314288","NCT00314288")						1
savyon	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00146263","NCT00146263")						1
sb-509	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00748501","NCT00748501")						1
sb-742457	drug	4	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00708552","NCT00708552")						3
sb-742457 15mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00710684","NCT00710684")						1
sb-742457 35mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00710684","NCT00710684")						1
sbc-102	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01473875","NCT01473875")						0
sbt	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04176263","NCT04176263")						1
scalp acupuncture	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03791983","NCT03791983")						1
sceneray wireless and remote dbs system	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03267550","NCT03267550")						1
sch 420814 10 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00845000","NCT00845000")						1
sch 420814 100 mg	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00845000","NCT00845000")						1
sch 900800	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01500707","NCT01500707")						1
scopolamine	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02273895","NCT02273895")				CHRM1	approved	0
scopolamine 0.6 mg/ml	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03030105","NCT03030105")						0
scopolamine patch	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02849639","NCT02849639")						1
scopolamine placebo	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03030105","NCT03030105")						0
scp plus	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03602391","NCT03602391")						0
screening only	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03300180","NCT03300180")						0
screening to prevent falls	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02488265","NCT02488265")						1
sd-809	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01795859","NCT01795859")						2
sebelipase alfa	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02193867","NCT02193867")					approved	0
sebelipase alfa (sbc-102)	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01371825","NCT01371825")						0
sedation	procedure	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02424929","NCT02424929")						1
sedation with iv propofol	procedure	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00355927","NCT00355927")						1
select stim	procedure	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00807703","NCT00807703")						1
selective serotonin uptake inhibitors ("ssri")	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02851914","NCT02851914")						1
selegiline	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02225548","NCT02225548")				MAOB	approved	1
self assessment	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03152721","NCT03152721")						1
self-care talk	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00646074","NCT00646074")						0
self-directed	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00979446","NCT00979446")						1
self-directed physical activity	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02615548","NCT02615548")						1
self-guided lifestyle intervention	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03688126","NCT03688126")						1
self-help groups	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02418806","NCT02418806")						0
self-hypnotic relaxation	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00190372","NCT00190372")						0
self-implementation	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04118985","NCT04118985")						1
self-management guide for people with parkinson's who fall and their informal caregivers	other	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03111472","NCT03111472")						0
self-questionnaire 3pdq	diagnostic test	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03940872","NCT03940872")						0
self-rehabilitation by digital support	procedure	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03667456","NCT03667456")						1
semagacestat	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01035138","NCT01035138")					non	1
semaglutide	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03659682","NCT03659682")				GLP1R	approved	1
semantic	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02675270","NCT02675270")						1
semantic feature analysis	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03568760","NCT03568760")						1
semantic verbal fluency task performance	behavioral	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT01037686","NCT01037686")						1
semg	device	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02464852","NCT02464852")						1
semi continuous intra-oral administration of ld/cd	drug	1	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02763137","NCT02763137")						1
semorinemab	drug	2	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03828747","NCT03828747")					non	2
